iso	year	pi	source	type	emp	wages	at	t_at	txt	revenue_unrelated	revenue_total	net_interest	etr
HKG	2011	8022000000.0	BEA_return_cg	all_groups	115800.0	6778000000.0	297697000000.0	7597000000.0	1092000000.0	88373000000.0	114661000000.0	-1070000000.0	0.13612565445026178
HKG	2012	8253000000.0	BEA_return_cg	all_groups	116600.0	8073000000.0	317287000000.0	7864000000.0	1187000000.0	91040000000.0	115310000000.0	-817000000.0	0.1438264873379377
HKG	2013	8643000000.0	BEA_return_cg	all_groups	112300.0	8456000000.0	303393000000.0	7716000000.0	1566000000.0	88162000000.0	111864000000.0	-1084000000.0	0.1811870878167303
HKG	2014	8170000000.0	BEA_return_cg	all_groups	142100.0	10286000000.0	334618000000.0	5210000000.0	1372000000.0	76846000000.0	139336000000.0	-704000000.0	0.16793145654834762
HKG	2015	11046000000.0	BEA_return_cg	all_groups	140500.0	10319000000.0	347270000000.0	5074000000.0	1276000000.0	79254000000.0	139840000000.0	-871000000.0	0.11551692920514213
HKG	2016	7642000000.0	BEA_return_cg	all_groups	140400.0	10901000000.0	359657000000.0	5681000000.0	1510000000.0	66528000000.0	130002000000.0	-934000000.0	0.19759225333682282
HKG	2017	10039000000.0	BEA_return_cg	all_groups	144300.0	11119000000.0	417417000000.0	7401000000.0	1670000000.0	64296000000.0	133831000000.0	-1623000000.0	0.16635123020221138
HKG	2018	11063000000.0	BEA_return_cg	all_groups	143000.0	11148000000.0	434481000000.0	9757000000.0	1716000000.0	73393000000.0	151778000000.0	-1395000000.0	0.15511163337250294
HKG	2019	8144000000.0	BEA_return_cg	all_groups	139500.0	11712000000.0	535031000000.0	11004000000.0	1932000000.0	65821000000.0	158907000000.0	-1093000000.0	0.23722986247544203
HKG	2020	13953000000.0	BEA_return_cg	all_groups	131600.0	11811000000.0	590632000000.0	8974000000.0	2272000000.0	69069000000.0	168846000000.0	-1373000000.0	0.16283236579946964
HKG	2021	13084000000.0	BEA_return_cg	all_groups	119300.0	12184000000.0	504016000000.0	8451000000.0	2628000000.0	83464000000.0	194777000000.0	-1300000000.0	0.20085600733720574
HND	2004	98000000.0	BEA_return_cg	all_groups	21300.0	189000000.0			18000000.0			1000000.0	0.1836734693877551
HND	2005		BEA_return_cg	all_groups	20000.0	184000000.0	1455000000.0					4000000.0	
HND	2006		BEA_return_cg	all_groups					114000000.0			6000000.0	
HND	2007		BEA_return_cg	all_groups			2166000000.0					8000000.0	
HND	2008		BEA_return_cg	all_groups								8000000.0	
HND	2009	243000000.0	BEA_return_cg	all_groups	44000.0	381000000.0	2803000000.0	469000000.0					
HND	2010	151000000.0	BEA_return_cg	all_groups	46100.0	402000000.0	2869000000.0	449000000.0	17000000.0				0.11258278145695365
HND	2011	136000000.0	BEA_return_cg	all_groups	45500.0	405000000.0	2671000000.0	482000000.0	4000000.0	1817000000.0		-40000000.0	0.029411764705882353
HND	2012	143000000.0	BEA_return_cg	all_groups	39000.0	388000000.0	2735000000.0	450000000.0	26000000.0				0.18181818181818182
HND	2013	156000000.0	BEA_return_cg	all_groups	44000.0	442000000.0	3018000000.0	531000000.0					
HND	2014	79000000.0	BEA_return_cg	all_groups	42800.0	418000000.0	2935000000.0	633000000.0	24000000.0			-15000000.0	0.3037974683544304
HND	2015	136000000.0	BEA_return_cg	all_groups	46500.0	429000000.0	3254000000.0	762000000.0	38000000.0			-23000000.0	0.27941176470588236
HND	2016	129000000.0	BEA_return_cg	all_groups	45500.0	443000000.0	2985000000.0	728000000.0	45000000.0			-26000000.0	0.3488372093023256
HND	2017	110000000.0	BEA_return_cg	all_groups	47600.0	425000000.0	3108000000.0	826000000.0	34000000.0			-32000000.0	0.3090909090909091
HND	2018	182000000.0	BEA_return_cg	all_groups	48500.0	446000000.0	3279000000.0	856000000.0	21000000.0			-41000000.0	0.11538461538461539
HND	2019	347000000.0	BEA_return_cg	all_groups	45300.0	381000000.0	3357000000.0	863000000.0	37000000.0			-41000000.0	0.10662824207492795
HND	2020	59000000.0	BEA_return_cg	all_groups	48900.0	384000000.0	3407000000.0	823000000.0		2296000000.0	3267000000.0	-33000000.0	
HND	2021	123000000.0	BEA_return_cg	all_groups	43000.0	322000000.0	3382000000.0	834000000.0	24000000.0			-1000000.0	0.1951219512195122
HRV	2004		BEA_return_cg	all_groups	1200.0	30000000.0	128000000.0	28000000.0					
HRV	2005		BEA_return_cg	all_groups	1300.0	32000000.0	151000000.0						
HRV	2006		BEA_return_cg	all_groups	1400.0	41000000.0	214000000.0						
HRV	2007		BEA_return_cg	all_groups	1400.0	43000000.0	483000000.0						
HRV	2008		BEA_return_cg	all_groups	2700.0	62000000.0	685000000.0						
HRV	2009		BEA_return_cg	all_groups	3100.0	82000000.0	719000000.0	337000000.0					
HRV	2010		BEA_return_cg	all_groups	2100.0	71000000.0	661000000.0						
HRV	2011		BEA_return_cg	all_groups	2200.0	71000000.0	601000000.0						
HRV	2012		BEA_return_cg	all_groups	1700.0	56000000.0	531000000.0						
HRV	2013		BEA_return_cg	all_groups	1700.0	56000000.0	556000000.0	53000000.0					
HRV	2014		BEA_return_cg	all_groups	2100.0	74000000.0	822000000.0	224000000.0					
HRV	2015		BEA_return_cg	all_groups	1500.0	66000000.0	584000000.0	48000000.0					
HRV	2016		BEA_return_cg	all_groups	1800.0	85000000.0	873000000.0	83000000.0					
HRV	2017		BEA_return_cg	all_groups	1900.0	89000000.0	1103000000.0	115000000.0					
HRV	2018		BEA_return_cg	all_groups	2000.0	88000000.0	1099000000.0	116000000.0					
HRV	2019		BEA_return_cg	all_groups	2700.0	122000000.0	957000000.0	144000000.0					
HRV	2020		BEA_return_cg	all_groups	2600.0	93000000.0	1054000000.0	147000000.0					
HRV	2021		BEA_return_cg	all_groups	2600.0	100000000.0	1038000000.0	147000000.0					
HTI	2004		BEA_return_cg	all_groups	600.0	5000000.0							
HTI	2005		BEA_return_cg	all_groups	800.0	9000000.0	198000000.0						
HTI	2006		BEA_return_cg	all_groups	1100.0	12000000.0	338000000.0						
HTI	2007		BEA_return_cg	all_groups	1200.0	16000000.0	371000000.0						
HTI	2008		BEA_return_cg	all_groups	1300.0	17000000.0	328000000.0						
HTI	2009		BEA_return_cg	all_groups	600.0								
HTI	2010		BEA_return_cg	all_groups	600.0	9000000.0							
HTI	2011		BEA_return_cg	all_groups	600.0								
HTI	2012		BEA_return_cg	all_groups		1000000.0		1000000.0					
HTI	2013		BEA_return_cg	all_groups		1000000.0		1000000.0					
HTI	2014		BEA_return_cg	all_groups	900.0	9000000.0		4000000.0					
HTI	2015		BEA_return_cg	all_groups	900.0	9000000.0		9000000.0					
HTI	2016		BEA_return_cg	all_groups	1100.0	13000000.0		6000000.0					
HTI	2017		BEA_return_cg	all_groups		11000000.0		8000000.0					
HTI	2018		BEA_return_cg	all_groups		10000000.0		7000000.0					
HTI	2019		BEA_return_cg	all_groups	400.0	5000000.0	90000000.0	9000000.0					
HTI	2020		BEA_return_cg	all_groups	400.0	5000000.0	97000000.0	11000000.0					
HTI	2021		BEA_return_cg	all_groups	400.0	5000000.0	88000000.0	9000000.0					
HUN	2004	320000000.0	BEA_return_cg	all_groups	54600.0	1025000000.0	17490000000.0	2611000000.0	87000000.0			-12000000.0	0.271875
HUN	2005	897000000.0	BEA_return_cg	all_groups	53300.0	1041000000.0	19602000000.0		96000000.0			-35000000.0	0.10702341137123746
HUN	2006	1387000000.0	BEA_return_cg	all_groups	61300.0	1225000000.0	29417000000.0		192000000.0			-462000000.0	0.1384282624369142
HUN	2007	2310000000.0	BEA_return_cg	all_groups	67600.0	1592000000.0	41126000000.0		242000000.0			-502000000.0	0.10476190476190476
HUN	2008	2799000000.0	BEA_return_cg	all_groups	65099.99999999999	1692000000.0	38459000000.0		327000000.0			-427000000.0	0.11682743837084673
HUN	2009	2468000000.0	BEA_return_cg	all_groups	58000.0	1623000000.0	28958000000.0	3932000000.0	283000000.0			-17000000.0	0.1146677471636953
HUN	2010	181000000.0	BEA_return_cg	all_groups	59700.0	1629000000.0	50767000000.0	3694000000.0		10298000000.0	17805000000.0	741000000.0	
HUN	2011	1526000000.0	BEA_return_cg	all_groups	62100.0	1694000000.0	46634000000.0	3729000000.0	164000000.0	10659000000.0	18799000000.0	493000000.0	0.10747051114023591
HUN	2012	-566000000.0	BEA_return_cg	all_groups	62900.0	1664000000.0	49584000000.0	3458000000.0	246000000.0	10652000000.0	19759000000.0	560000000.0	-0.43462897526501765
HUN	2013	800000000.0	BEA_return_cg	all_groups	62900.0	1686000000.0	49984000000.0	3480000000.0		11115000000.0		59000000.0	
HUN	2014	632000000.0	BEA_return_cg	all_groups	67800.0	1698000000.0	43048000000.0	3639000000.0	433000000.0			138000000.0	0.685126582278481
HUN	2015		BEA_return_cg	all_groups	66900.0	1625000000.0	68975000000.0	3754000000.0		11631000000.0		29000000.0	
HUN	2016	1241000000.0	BEA_return_cg	all_groups	67300.0	1645000000.0	62228000000.0	3678000000.0	238000000.0	10952000000.0	16714000000.0	-11000000.0	0.1917808219178082
HUN	2017	1753000000.0	BEA_return_cg	all_groups	71200.0	1716000000.0	54829000000.0	3967000000.0	198000000.0	10719000000.0	16399000000.0	-119000000.0	0.11294922989161438
HUN	2018	1147000000.0	BEA_return_cg	all_groups	68000.0	1752000000.0	57448000000.0	3794000000.0	243000000.0	11487000000.0	17590000000.0	-103000000.0	0.2118570183086312
HUN	2019	935000000.0	BEA_return_cg	all_groups	62400.0	1608000000.0	64677000000.0	2925000000.0	308000000.0	10025000000.0	14209000000.0	-119000000.0	0.32941176470588235
HUN	2020	691000000.0	BEA_return_cg	all_groups	58700.0	1561000000.0	139445000000.0	2948000000.0	193000000.0	8667000000.0	12660000000.0	-454000000.0	0.2793053545586107
HUN	2021	1246000000.0	BEA_return_cg	all_groups	56300.0	1586000000.0	134094000000.0	2885000000.0	219000000.0	10682000000.0	14562000000.0	-689000000.0	0.17576243980738362
IDN	2004	4237000000.0	BEA_return_cg	all_groups	73300.0	994000000.0	32015000000.0	13058000000.0	1866000000.0			19000000.0	0.4404059476044371
IDN	2005		BEA_return_cg	all_groups	122700.0	1181000000.0	39544000000.0		1977000000.0			46000000.0	
IDN	2006		BEA_return_cg	all_groups	105100.0	1320000000.0	44400000000.0		2750000000.0			68000000.0	
IDN	2007		BEA_return_cg	all_groups	107200.0	1646000000.0	56159000000.0		2512000000.0			465000000.0	
IDN	2008		BEA_return_cg	all_groups	107200.0	1604000000.0	53301000000.0		2959000000.0			159000000.0	
IDN	2009	8141000000.0	BEA_return_cg	all_groups	102300.0	1795000000.0	50224000000.0	17121000000.0	2973000000.0				0.36518855177496623
IDN	2010	9909000000.0	BEA_return_cg	all_groups	100600.0	1971000000.0	52007000000.0	17645000000.0	3873000000.0	15897000000.0	25248000000.0		0.3908567968513473
IDN	2011	10762000000.0	BEA_return_cg	all_groups	101800.0	2165000000.0	57153000000.0	18381000000.0	4266000000.0	16669000000.0	29947000000.0		0.39639472217060023
IDN	2012	9979000000.0	BEA_return_cg	all_groups	110500.0	2316000000.0	65312000000.0	21118000000.0	4053000000.0	17616000000.0	30428000000.0		0.4061529211343822
IDN	2013	8770000000.0	BEA_return_cg	all_groups	117000.0	2376000000.0	71516000000.0	21961000000.0	3358000000.0	17760000000.0	30556000000.0	97000000.0	0.38289623717217786
IDN	2014	6988000000.0	BEA_return_cg	all_groups	121900.0	3084000000.0	74675000000.0	22485000000.0		18658000000.0	29182000000.0	95000000.0	
IDN	2015	3851000000.0	BEA_return_cg	all_groups	118700.0	3030000000.0	66686000000.0	21390000000.0	1709000000.0	16249000000.0	23863000000.0	-8000000.0	0.44378083614645547
IDN	2016	4431000000.0	BEA_return_cg	all_groups	114300.0	2653000000.0	67548000000.0	22025000000.0	1728000000.0	14685000000.0	23059000000.0	-55000000.0	0.3899796885578876
IDN	2017	5882000000.0	BEA_return_cg	all_groups	104200.0	2329000000.0	63083000000.0	19847000000.0	1921000000.0	14797000000.0	24493000000.0	-103000000.0	0.3265895953757225
IDN	2018	7228000000.0	BEA_return_cg	all_groups	101600.0	2215000000.0	68022000000.0	24581000000.0	1903000000.0	15144000000.0	25965000000.0	-192000000.0	0.26328168234643057
IDN	2019	4160000000.0	BEA_return_cg	all_groups	91100.0	2176000000.0	68756000000.0	25615000000.0	1679000000.0	16738000000.0	24204000000.0	-51000000.0	0.40360576923076924
IDN	2020	3172000000.0	BEA_return_cg	all_groups	90000.0	2097000000.0	68898000000.0	26002000000.0	1390000000.0	15874000000.0	22253000000.0	-113000000.0	0.4382093316519546
IDN	2021	7115000000.0	BEA_return_cg	all_groups	97700.0	2142000000.0	69655000000.0	25193000000.0	2051000000.0				0.2882642304989459
IND	2004	1055000000.0	BEA_return_cg	all_groups	182200.0	1959000000.0	23842000000.0	6911000000.0	358000000.0			-118000000.0	0.33933649289099527
IND	2005	1487000000.0	BEA_return_cg	all_groups	210200.0	2266000000.0	24620000000.0		327000000.0			-81000000.0	0.2199058507061197
IND	2006		BEA_return_cg	all_groups	242500.0	2982000000.0	31834000000.0		397000000.0			-211000000.0	
IND	2007	2880000000.0	BEA_return_cg	all_groups	341200.0	4269000000.0	49486000000.0		563000000.0			-383000000.0	0.1954861111111111
IND	2008	3679000000.0	BEA_return_cg	all_groups	404300.0	5431000000.0	47908000000.0		722000000.0			-246000000.0	0.19624898070127753
IND	2009	4936000000.0	BEA_return_cg	all_groups	518000.0	8106000000.0	81193000000.0	9260000000.0	1441000000.0			-598000000.0	0.29193679092382496
IND	2010	5781000000.0	BEA_return_cg	all_groups	712700.0	10359000000.0	88883000000.0	10653000000.0	1444000000.0	37059000000.0	47115000000.0	-947000000.0	0.249783774433489
IND	2011	6550000000.0	BEA_return_cg	all_groups	817400.0	12282000000.0	97533000000.0	11523000000.0	1830000000.0	42661000000.0	55986000000.0	-1330000000.0	0.27938931297709924
IND	2012	5991000000.0	BEA_return_cg	all_groups	839400.0	13367000000.0	103096000000.0	13625000000.0	1946000000.0	45432000000.0	61048000000.0	-1158000000.0	0.32482056417960276
IND	2013	4932000000.0	BEA_return_cg	all_groups	954400.0	15193000000.0	104550000000.0	14706000000.0	1617000000.0	48663000000.0	68303000000.0	-1011000000.0	0.3278588807785888
IND	2014	6943000000.0	BEA_return_cg	all_groups	1121300.0	17012000000.0	122590000000.0	16249000000.0	2763000000.0	52128000000.0	74563000000.0	-865000000.0	0.39795477459311535
IND	2015	7038000000.0	BEA_return_cg	all_groups	1138700.0	18312000000.0	130679000000.0	16320000000.0	2277000000.0	53523000000.0	77174000000.0	-1005000000.0	0.3235294117647059
IND	2016	7320000000.0	BEA_return_cg	all_groups	1222300.0	20029000000.0	141552000000.0	17945000000.0	2324000000.0	56964000000.0	81384000000.0	-1159000000.0	0.3174863387978142
IND	2017	9505000000.0	BEA_return_cg	all_groups	1297500.0	21924000000.0	164892000000.0	21933000000.0	2898000000.0	61992000000.0	91358000000.0	-1235000000.0	0.3048921620199895
IND	2018	8759000000.0	BEA_return_cg	all_groups	1294700.0	23200000000.0	189645000000.0	23421000000.0	3755000000.0	71765000000.0	102899000000.0	-1366000000.0	0.42870190661034363
IND	2019	8462000000.0	BEA_return_cg	all_groups	1408400.0	27020000000.0	202590000000.0	21126000000.0	3877000000.0	77323000000.0	114048000000.0	-1407000000.0	0.4581659182226424
IND	2020	6862000000.0	BEA_return_cg	all_groups	1463900.0	28020000000.0	209439000000.0	20728000000.0	3456000000.0	73772000000.0	109779000000.0	-1176000000.0	0.503643252696007
IND	2021	9265000000.0	BEA_return_cg	all_groups	1566900.0	32186000000.0	234259000000.0	24164000000.0	3543000000.0	92554000000.0	134737000000.0	-1058000000.0	0.3824069077172153
IRL	2004	29689000000.0	BEA_return_cg	all_groups	86300.0	4618000000.0	345753000000.0	13850000000.0	1920000000.0			-1443000000.0	0.06467041665263229
IRL	2005	35697000000.0	BEA_return_cg	all_groups	93100.0	4951000000.0	402234000000.0		2653000000.0			-1799000000.0	0.0743199708658991
IRL	2006	37895000000.0	BEA_return_cg	all_groups	92300.0	5292000000.0	427640000000.0		2508000000.0			-944000000.0	0.06618287373004354
IRL	2007	47681000000.0	BEA_return_cg	all_groups	95000.0	6184000000.0	539373000000.0		3492000000.0			-3117000000.0	0.07323671902854387
IRL	2008	39162000000.0	BEA_return_cg	all_groups	91000.0	6844000000.0	669799000000.0		3457000000.0			-2729000000.0	0.08827434758183954
IRL	2009	44177000000.0	BEA_return_cg	all_groups	99700.0	7316000000.0	807045000000.0	46477000000.0	2333000000.0			-2883000000.0	0.052810285895375425
IRL	2010	51841000000.0	BEA_return_cg	all_groups	98000.0	7190000000.0	840882000000.0	45603000000.0	3101000000.0	116566000000.0	263998000000.0	-1667000000.0	0.05981751895218071
IRL	2011	64969000000.0	BEA_return_cg	all_groups	98300.0	7421000000.0	1016955000000.0	49002000000.0	2351000000.0	128813000000.0	291832000000.0	-3199000000.0	0.036186488940879495
IRL	2012	72025000000.0	BEA_return_cg	all_groups	106600.0	8158000000.0	1164473000000.0	58310000000.0	2884000000.0	141952000000.0	313011000000.0	-2301000000.0	0.0400416522040958
IRL	2013	62276000000.0	BEA_return_cg	all_groups	106800.0	8267000000.0	1165837000000.0	60666000000.0	3615000000.0	152353000000.0	305920000000.0	-749000000.0	0.05804804419037832
IRL	2014	61807000000.0	BEA_return_cg	all_groups	123600.0	9337000000.0	1311837000000.0	70527000000.0	3840000000.0	176228000000.0	348727000000.0	-603000000.0	0.062128885077742
IRL	2015	70671000000.0	BEA_return_cg	all_groups	119300.0	8949000000.0	1411228000000.0	72696000000.0	3879000000.0	170995000000.0	348806000000.0	-1471000000.0	0.054888143651568536
IRL	2016	77374000000.0	BEA_return_cg	all_groups	123100.0	9292000000.0	1436619000000.0	71723000000.0	4212000000.0	183784000000.0	358954000000.0	-2488000000.0	0.054436890945278774
IRL	2017	80138000000.0	BEA_return_cg	all_groups	129500.0	9895000000.0	1761677000000.0	66735000000.0	4134000000.0	187287000000.0	350229000000.0	-4218000000.0	0.05158601412563328
IRL	2018	106846000000.0	BEA_return_cg	all_groups	135200.0	10765000000.0	2050008000000.0	57222000000.0	7367000000.0	206154000000.0	421541000000.0	-5931000000.0	0.06894970331130787
IRL	2019	100814000000.0	BEA_return_cg	all_groups	149700.0	11855000000.0	1957645000000.0	75412000000.0	5082000000.0	206933000000.0	444383000000.0	-6296000000.0	0.05040966532426052
IRL	2020	99631000000.0	BEA_return_cg	all_groups	155500.0	12985000000.0	2015411000000.0	80356000000.0	7140000000.0	199249000000.0	458862000000.0	-3039000000.0	0.07166444179020585
IRL	2021	96569000000.0	BEA_return_cg	all_groups	160300.0	14505000000.0	1941109000000.0	60015000000.0	13227000000.0	250070000000.0	508172000000.0	-1296000000.0	0.1369694208286303
IRN	2004		BEA_return_cg	all_groups	100.0	7000000.0							
IRN	2005		BEA_return_cg	all_groups	100.0	7000000.0							
IRN	2006		BEA_return_cg	all_groups		1000000.0							
IRN	2007		BEA_return_cg	all_groups									
IRN	2008		BEA_return_cg	all_groups									
IRN	2009		BEA_return_cg	all_groups	0.0	0.0	3000000.0	2000000.0					
IRN	2010		BEA_return_cg	all_groups	0.0	0.0	3000000.0	2000000.0					
IRN	2011		BEA_return_cg	all_groups	0.0	0.0	3000000.0	2000000.0					
IRN	2012		BEA_return_cg	all_groups	0.0	0.0	3000000.0	2000000.0					
IRN	2013		BEA_return_cg	all_groups	0.0	0.0	3000000.0	2000000.0					
IRN	2019		BEA_return_cg	all_groups	0.0	0.0							
IRN	2020		BEA_return_cg	all_groups	0.0	0.0							
IRN	2021		BEA_return_cg	all_groups	0.0	0.0							
IRQ	2004		BEA_return_cg	all_groups	200.0	4000000.0							
IRQ	2005		BEA_return_cg	all_groups	500.0	48000000.0							
IRQ	2006		BEA_return_cg	all_groups	300.0	24000000.0							
IRQ	2007		BEA_return_cg	all_groups	300.0	24000000.0							
IRQ	2008		BEA_return_cg	all_groups	300.0	24000000.0							
IRQ	2009		BEA_return_cg	all_groups		2000000.0	73000000.0	54000000.0					
IRQ	2010		BEA_return_cg	all_groups	200.0		593000000.0	328000000.0					
IRQ	2011		BEA_return_cg	all_groups	400.0			999000000.0					
IRQ	2012		BEA_return_cg	all_groups	400.0		2838000000.0	1209000000.0					
IRQ	2013		BEA_return_cg	all_groups	400.0	54000000.0	5047000000.0						
IRQ	2014		BEA_return_cg	all_groups	1800.0	147000000.0	7987000000.0	3126000000.0					
IRQ	2015		BEA_return_cg	all_groups	3000.0	97000000.0	7452000000.0	2598000000.0					
IRQ	2016		BEA_return_cg	all_groups	3300.0	142000000.0	7237000000.0	2363000000.0					
IRQ	2017		BEA_return_cg	all_groups	3700.0	180000000.0	6942000000.0	2221000000.0					
